formula,c_11,c_12,c_13,c_22,c_23,c_33
Ru2I2Se2,75.2682831023212,19.699689278144607,4.9608851791340716e-8,91.09301358412293,-5.472395601189902e-8,39.70579937098659
Ru2O4,180.6710884088997,44.58704444982235,-1.8372658766162873e-9,128.11009545812942,-2.0224736312171386e-9,102.45232425541082
Ru2P2Te6,66.94988105418032,21.804513168671267,0.238438077209727,66.87852400480607,0.21819373862197666,45.24222274809294
Ru2S2,76.83158471864262,26.275409874394704,-0.005730512998800148,76.54319353804789,0.0013648251734078133,52.1039037846289
Ru2S4,105.34700879489345,30.697931162688338,7.639631647610535e-9,106.21168020466949,-4.512871674718242e-9,87.89314638931623
Ru2Se2,62.638703657392384,36.364654787337294,2.3347916128754788e-7,62.63876344797577,2.336409715570982e-7,102.71447794971614
Ru2Se4,88.59674951163491,25.980343356192424,1.0521885911193044e-8,92.08905801111435,9.004672917786852e-9,73.8410328141112
Ru2Te2,49.42266748582631,22.315578301782416,-1.1485848091177115e-6,49.42266728867755,-1.1465857727417694e-6,75.31335404467487
Ru2Te4,77.57495562142287,20.756473074889197,1.982332747891232e-8,79.29944010990053,3.588947548041077e-9,60.46104059056978
RuBr2,61.17428145369967,15.027010780910746,-0.0005978430688613229,60.85120383051488,-0.000674211154782863,42.96209669564243
RuCl2,68.38623181041301,17.96023499921451,0.02247088190742054,68.33515204694343,0.031067147675018943,47.47650522883605
RuH2,155.96133272024235,60.140146033343875,0.055863358102262596,155.63725775549923,0.056479826056247476,96.64034236785713
RuH2O2,89.66599598939584,28.88939623333343,0.0025758539060503206,89.61249450021353,0.0032482188057538193,61.90356682640592
RuI2,61.18419493991022,13.899629256183713,-0.06880903326389871,60.797143139904385,-0.09380466977445895,44.649838721207125
RuO2,85.2374204911254,31.744192169302284,4.501594346728608e-5,85.21999704834343,4.5732182256803184e-5,13.646482021688348
RuS2,32.57966457699106,12.73567141513981,3.20239392696085e-7,32.57979408523629,3.2021163425163944e-7,6.517441535208896
RuSe2,21.3809558932134,16.389435318596433,-1.1903702192508408e-8,21.386420680754025,-1.1756995339956264e-8,5.501056228558839
S2Sb,54.15119812598886,23.60391569070123,0.11556043810469573,54.288160707275686,0.1155181953177291,30.866291466454097
S2Si2,14.809909413813987,11.588851439788963,-0.0013797645210229918,60.744885308138784,-0.0005325583602205505,24.764473729123
Sb2Se2,47.30605293553627,53.5769284439335,0.007895135317122593,46.965750428894715,-0.008402553987513543,-6.012707986681831
SbSe2,41.28673087965841,18.536831954155453,-0.02007163508362886,41.02035560475972,-0.0058384421714925295,20.810959967564376
SbTe2,24.840538913424016,14.049339054159082,0.2053713205161902,25.002095712637225,0.3119344152159906,10.759888626027676
Sc2Br2O2,100.88109677502315,32.487813071273564,1.157672097439757e-9,114.78096155600964,3.374613377610485e-9,93.35579061705523
Sc2Br2S2,88.06814972731031,14.319648150954734,5.26151521103088e-10,67.40925260504731,-8.304662842917328e-10,41.93953282645669
Sc2Br2Se2,81.0110416192309,11.37925145016268,-2.0474441543809676e-7,61.060393642144824,-5.016050540456495e-7,36.265668663999215
Sc2Br6,22.038549007937732,8.400758830213979,-0.006344815695567822,21.243756547927816,-0.004754141057258931,13.702132020613396
Sc2C,92.47315064586684,12.57492420178942,-0.19586530553199863,92.54558683886098,-0.20296787897468468,80.36838646818997
Sc2CF2,174.83115700799814,39.65811669114616,-0.04277924031353439,174.54522279695004,-0.04803398836763778,135.44340051688218
Sc2CH2O2,172.12067678513012,41.311253226257584,-0.00834615769648686,172.01656504888683,-0.0029796880363815803,132.53353225853343
Sc2Cl2O2,103.03569836750542,33.98025729896862,-4.998983147603624e-8,116.90719740258137,-5.1802497155312166e-8,93.52643196088752
Sc2Cl2S2,91.34493387617566,15.204575627337574,0.0002822988196649913,71.87641073287912,0.0007242168506069064,42.018006688162174
Sc2Cl2Se2,85.69788550799674,12.349441558468866,1.2833780265055904e-5,65.42148517244304,1.4247272031284564e-5,36.90984784519902
Sc2Cl6,24.244978078625778,11.47630575998326,-0.05119832459734222,24.22875969562164,-0.05904562853162563,15.856691625746961
Sc2F2N,175.23365459325947,40.054692645858744,0.478807286202102,173.54689440892207,0.5732888660353996,133.3118598293567
Sc2H2NO2,176.74300677370445,42.23841079698068,0.06447790730500078,176.75681867092513,-0.024913690795393413,136.2624032291791
Sc2I2N2,116.73237074672559,35.47612429108597,-3.804897377680697e-8,70.0315176755099,-9.466535440395885e-8,30.859473541837
Sc2I2S2,83.76567244518974,14.255336360319015,1.0869634507455819e-8,63.45713242136304,8.11697915020739e-9,41.830606553339976
Sc2I2Se2,77.43158516963159,10.669925169601429,-9.791533033732573e-10,56.59374224629851,-5.368726633958363e-10,35.61626152472266
Sc2I6,18.08900354573232,4.887499242896044,-0.21280707352099607,19.12768850922273,-0.21955028648728392,13.405864217702753
Sc2N,118.56116729654393,22.41147931270625,-0.022299824622363202,118.63618482287944,-0.02296625902558076,96.54686744265597
Sc2NO2,173.33177520840812,78.39372625831429,-0.053763716537448304,173.76621796349806,-0.05332522728932669,95.97729575980091
Sc2O2,64.1433121515637,9.178783034796993,4.426240731888011e-6,68.31567381395196,4.285517774972365e-6,72.05318702136525
Sc2P2S6,45.66731016705318,29.4255620666083,-0.09049780683323826,45.41664645458765,0.018854533537543433,15.212763119208661
Sc2P2Se6,39.82129904531692,23.62849587039137,0.003872121248230691,40.15476049839693,0.0110976361168158,16.395423876993362
Sc2S2,21.218969537551388,27.100780393420028,0.00015879737978303062,24.949137484651324,0.00015865317826866586,27.9029562562693
Sc2S4,27.292222348646852,12.740283607622056,-3.2467981189631753e-7,25.540791005322372,-5.083416944364541e-7,16.99480897454992
Sc2S6,57.637072628632474,4.480922486424261,0.0004008115022952661,70.34928849882199,0.0003063909472409297,26.61142814043056
Sc2Se2,22.636981380866843,31.750079964925874,-0.04082904994847333,23.297108309063717,-0.012900731101336093,-9.71177430283917
Sc2Te2,12.983896525252666,13.155091400363752,-2.4639682387489355e-7,12.83890291793812,-2.4665169392745465e-7,13.837100008978028
Sc3C2,157.75070435575506,43.37569573962827,0.028772599859328302,157.9073827901156,0.01542130272837458,116.21455542779752
Sc3C2F2,131.60053552348532,74.34477147941085,-0.12546493737734923,131.91408146521556,-0.12499560520074356,59.31373822994732
Sc3F2N2,279.54176629821023,70.10528608559899,-0.08014177390137463,279.4036418375525,-0.07005076376093435,212.62544370659523
Sc3H2N2O2,279.3650381981472,74.94543739733159,0.0056498835310602995,279.19654871742966,0.033332655413876464,207.367882482531
Sc3N2,181.493718471276,22.422866222214605,0.12366317897212599,181.1895089813499,0.12171265833138192,157.0789021339846
Sc4C3,161.95699730284937,50.720047379737515,0.03892823819032146,163.45024916554885,0.03669009582334012,115.7135327903711
Sc4C3F2,267.21713379889127,80.3614310243017,0.025509097125101358,268.13237946938557,0.025059437196099793,192.96593247515264
Sc4C3H2O2,268.95666336968026,75.28997675491033,-0.0012503147743194282,264.84636967001444,-0.00413140577296866,193.49622741644131
Sc4C3O2,221.1794844627402,96.57708672705897,-1.3767184121971834,218.65028888269072,-1.6684308655085456,129.45198694740043
Sc4F2N3,384.2190700047883,82.63161615445931,-0.04584750461798877,383.6053276025889,-0.04444085084397821,304.78234721470517
Sc4H2N3O2,387.9075066913007,87.84254952889418,0.07347106124082164,388.3995843963537,-0.016578516369246635,299.3859684294754
Sc4N3O2,354.47137133060653,126.68182590188567,0.8889492614191452,352.4803893041026,0.9393685150014753,231.59020374821745
ScH2O2,45.69204632577072,15.891572855607755,-0.13302449875133254,47.252820422510915,-0.10106666574077132,26.069068413096222
ScS2,31.700001412575006,11.034130348134154,0.012932544799122063,30.340677541344125,0.004343695261803186,17.31470157735142
ScSe2,25.452264676908538,4.1639046316760915,0.21269351190176203,25.075040234453525,0.23511609650785323,19.29914610858085
ScTe2,9.360042731610127,58.073999001422045,-0.06243889282915459,7.3028718198204245,-0.14926334177345948,-49.95143463536955
Se2Si2,10.72806158234611,15.868813784525049,0.00010405556091832086,47.80013883488818,0.00020418789525561846,28.52006952571334
Si2,66.61932048911171,21.51260815522908,-0.00302160155471175,66.50205213518653,0.000323587772154492,45.6822989755302
Sn2Br2N2,111.57563517839392,37.30740779480973,1.3797720214821086e-10,115.02216237997,1.2979142076360364e-9,115.28919537717164
Sn2Cl2N2,115.17155065656281,32.32431161250076,8.202154874121165e-7,117.76606329565259,1.0097450336509995e-6,117.1686292683955
Sn2F2,20.65480455285439,8.660460549623924,-0.0022391237662379615,20.582789550547325,-0.0021807067836188336,12.20937204629144
Sn2H2,29.659759853645983,7.890092279026337,-0.0026432357675599477,29.542773260944134,-0.0020689240396307173,22.117437173977752
Sn2I2N2,111.94624824690077,44.123259717680696,4.185564490647768e-8,112.5352554097514,6.62687374861454e-8,110.33975337949519
Sn2I2Se2,63.342801939269144,7.894898958677221,-6.856406188616021e-10,39.75736151132622,-5.133509772826288e-10,25.066020690894643
Sn2S2,44.82917906793362,11.294677438845158,-0.06900247150394691,45.378849667745186,-0.07022996583411623,34.06492808440183
Sn2Se2,47.13093947970091,15.912940041084639,-0.03384242473748039,46.72696010659365,-0.032767795147953735,30.229054471128748
Sn2Te2,24.953158541274213,17.41632552977815,-0.04028001263737677,41.09013007758671,-1.0766550309678946,46.5530300275804
SnI2,15.709468896069403,10.914229262794079,0.00962263530048844,15.727496607533002,0.009653172397189854,4.854105602549478
SnO,38.923806252966735,13.210137021966291,0.000595722946419391,38.97343963972694,0.0008634212134411094,25.666855100203236
SnO2,129.6436181035612,36.47938921903109,-0.05808489425377797,129.16167796537485,-0.1001659243127009,92.92556185417027
SnS,27.92069859511949,5.929764631344632,-0.11340846052363977,28.006761826834552,-0.1216869802918962,21.499328166090386
SnS2,70.46847607264473,16.96066248195605,-0.08844403666890431,70.00765170293349,-0.08858565534731823,53.07600506502728
SnSe,25.09625161928663,5.0277459876882205,0.019133769344488634,25.073376347327947,0.02253535083352768,18.862771397409603
SnSe2,59.818922779907524,14.247641055248081,-0.008965618017294008,59.43188349121344,-0.009015345251664293,45.305424012205584
SnTe,21.861290956558136,3.8381693219824022,-0.058798798210498826,21.79467981231697,-0.04909019926052817,17.180308192216778
SnTe2,36.74767083824599,18.766846186963644,-0.1877295957853561,37.08487139509937,-0.19445527668017681,19.004965841327277
SrBr2,21.46381809772686,9.267384436252943,0.05279592029160189,21.49184484489226,0.0641741582620559,11.893925789991338
SrCl2,25.550758534981895,11.235110923548485,0.008557838784437282,24.841910881441393,0.019792232852140535,13.106485316614084
